Date,boc1,smc1,so-premp-c1,sm-premp-c1,sc1,rin-d4-us,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,fupoc1,rsc1,myr=,cpo-id-m1,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2025-01-02,39.72,310.9,450,-11,999.5,59.75,75.93,73.13,2.354,459.5,6.1519,4690,1047.25,636.9,4.476,1197.5,4745.0,1125.0,977,963.9,1030.0,1197.5,37.54,168.0,48.0,1200,1075.0,1160,90.74,1965.0
2025-01-03,39.4,299.9,450,-10,981.0,59.75,76.51,73.96,2.3478,450.75,6.1798,4723,1049.5,636.5,4.497,1197.5,4775.0,1125.0,971,961.2,1023.0,1185.0,32.96,192.0,48.0,1200,1080.0,1165,91.92,1960.0
2025-01-06,39.76,298.6,280,-7,992.5,61.5,76.3,73.56,2.3552,457.75,6.1152,4690,1039.25,638.3,4.508,1197.5,4715.0,1115.0,975,969.2,1030.9,1295.0,31.57,192.0,48.0,1190,1080.0,1155,91.36,1940.0
2025-01-07,40.72,295.3,600,-7,992.25,62.0,77.05,74.25,2.3663,458.0,6.101,4713,1049.0,634.2,4.485,1202.5,4725.0,1110.0,996,979.3,1041.0,1300.0,30.4,204.0,30.0,1185,1069.0,1165,91.0,1920.0
2025-01-08,41.11,292.6,620,-4,987.5,62.0,76.16,73.32,2.3507,454.0,6.1055,4711,1046.25,641.0,4.5,1197.5,4725.0,1105.0,1000,979.1,1049.6,1180.0,29.12,156.0,30.0,1200,1105.0,1175,92.22,1910.0
2025-01-09,42.28,291.8,400,-4,992.25,62.5,76.92,73.92,2.3782,456.0,6.0364,4635,1029.0,637.4,4.5,1187.5,4670.0,1090.0,1020,998.3,1075.4,,31.72,156.0,48.0,1170,1100.0,1175,91.16,1890.0
2025-01-10,45.05,290.6,380,-5,1013.5,68.75,79.76,76.57,2.5017,470.5,6.1053,4710,1047.0,654.1,4.493,1200.0,4725.0,1110.0,1060,1071.0,1148.2,1360.0,32.11,120.0,48.0,1185,1135.0,1180,92.84,1895.0
2025-01-13,45.47,300.2,400,-7,1041.5,68.25,81.01,78.82,2.5333,476.5,6.0944,4815,1067.5,660.2,4.508,1215.0,4835.0,1125.0,1075,1075.6,1102.1,1410.0,29.53,120.0,48.0,1205,1160.0,1200,97.87,1910.0
2025-01-14,45.73,298.4,500,-9,1043.0,,79.92,77.5,2.5253,474.5,6.0559,4668,1037.75,654.1,4.5,1200.0,4750.0,1110.0,1078,1096.1,1129.2,1400.0,32.77,120.0,72.0,1190,1150.0,1190,95.72,1900.0
2025-01-15,46.27,302.0,150,-8,1042.75,70.9,82.03,80.04,2.6135,478.75,6.0098,4675,1043.75,630.1,4.497,1185.0,4675.0,1105.0,1071,1086.2,1141.3,1390.0,39.09,168.0,72.0,1185,1170.0,1170,96.44,1880.0
2025-01-16,45.03,294.4,470,-10,1019.0,69.5,81.29,78.68,2.6172,474.5,6.0499,4471,992.5,606.8,4.5,1160.0,4625.0,1070.0,1037,1047.9,1096.4,1370.0,30.63,168.0,72.0,1150,1167.0,1190,98.27,1860.0
2025-01-17,45.69,297.2,500,-10,1034.0,69.0,80.79,77.88,2.621,484.25,6.0704,4441,985.5,616.0,4.504,1135.0,4625.0,1065.0,1044,1051.4,1117.5,1365.0,26.48,168.0,48.0,1140,1157.0,1180,98.9,1830.0
2025-01-20,,,,,,,80.15,,,,6.0315,4470,993.25,631.9,4.49,1125.0,4600.0,1075.0,1044,1051.4,1117.5,1365.0,25.19,120.0,0.0,1130,1157.0,1190,98.48,1840.0
2025-01-21,45.77,311.0,180,-10,1067.25,70.25,79.29,75.89,2.5581,490.0,6.022,4508,1008.0,629.5,4.473,1125.0,4640.0,1055.0,1042,1064.2,1097.2,1365.0,30.2,120.0,0.0,1145,1160.0,1200,96.64,1840.0
2025-01-22,44.42,315.8,450,-11,1056.0,70.05,79.0,75.44,2.4842,484.25,5.9415,4464,1005.25,630.1,4.433,1110.0,4585.0,1052.5,1015,1045.4,1089.5,1330.0,32.97,72.0,0.0,1140,1140.0,1200,95.91,1840.0
2025-01-23,45.04,315.3,700,-9,1065.5,72.25,78.29,74.62,2.4715,489.75,5.9243,4468,1004.75,637.4,4.442,1110.0,4600.0,1055.0,1023,1015.0,1059.1,1340.0,33.54,72.0,0.0,1130,1125.0,1190,94.71,1835.0
2025-01-24,45.22,304.9,-200,-10,1055.75,72.0,78.5,74.66,2.5162,486.5,5.9109,4488,1023.75,638.7,4.375,1120.0,4575.0,1075.0,1000,974.9,1019.0,1355.0,27.73,72.0,48.0,1150,1120.0,1200,94.24,1845.0
2025-01-26,,,,,,,,,,,,,,,,,,,,,,,,72.0,48.0,,,,,
2025-01-27,45.0,300.8,150,-11,1045.0,72.0,77.08,73.17,2.46,482.0,5.8926,4509,1030.75,630.7,4.375,1120.0,4575.0,1080.0,995,972.2,1102.3,1345.0,19.83,72.0,48.0,1165,1105.0,1190,92.74,1850.0
2025-01-28,45.13,301.6,50,-10,1045.0,72.0,77.49,73.77,2.4501,485.25,5.8571,4535,1031.75,639.7,4.388,1130.0,4595.0,1092.5,997,988.3,1105.2,1345.0,20.54,,,1165,1105.0,1190,92.66,1855.0
2025-01-29,44.97,309.8,50,-10,1060.5,72.5,76.58,72.62,2.454,497.0,5.8563,,,636.6,4.388,,,,986,982.6,1101.7,1345.0,23.24,,,1165,1105.0,1190,92.04,
2025-01-30,44.98,304.7,50,-9,1044.0,72.5,76.87,72.73,2.4754,490.25,5.874,,,640.2,4.388,,,,987,980.6,1101.9,1345.0,22.42,,,1165,1075.0,1175,91.58,
2025-01-31,46.11,301.1,20,-9,1042.0,77.95,76.76,72.53,2.4845,482.0,5.841,4552,1021.5,638.1,4.45,1130.0,4615.0,1075.0,1001,994.5,1038.6,1355.0,20.6,,,1145,1092.0,1175,92.3,1850.0
2025-02-03,46.51,303.7,-100,-8,1058.25,82.33,75.96,73.16,2.4631,488.75,5.8066,4627,1032.25,640.5,4.47,1140.0,4665.0,1080.0,995,981.3,1058.4,1360.0,23.69,,,1165,1120.0,1190,92.83,1870.0
2025-02-04,45.76,314.0,50,-8,1075.0,82.33,76.2,72.7,2.4298,494.5,5.754,4591,1031.5,647.2,4.44,1130.0,4625.0,1070.0,987,1004.4,1041.9,1330.0,18.76,,,1140,1080.0,1185,91.05,1870.0
2025-02-05,45.09,308.3,50,-6,1057.0,82.33,74.61,71.03,2.3842,493.25,5.7973,4613,1042.5,640.4,4.42,1130.0,4640.0,1070.0,989,1005.1,1060.2,1275.0,27.15,72.0,48.0,1145,1086.0,1180,91.72,1870.0
2025-02-06,45.4,306.4,50,-5,1060.5,82.33,74.29,70.61,2.398,495.25,5.7617,4678,1055.0,650.2,4.423,1140.0,4685.0,1080.0,1017,1023.0,1067.0,1400.0,25.09,48.0,0.0,1160,1100.0,1180,90.35,1870.0
2025-02-07,45.98,301.4,180,-10,1049.5,82.33,74.66,71.0,2.4308,487.5,5.8058,4781,1077.75,656.8,4.437,1155.0,4775.0,1095.0,1027,1044.6,1057.8,1420.0,33.12,24.0,0.0,1165,1111.0,1195,91.21,1885.0
2025-02-08,,,,,,,,,,,,,,,,,,,,,,,,-24.0,0.0,,,,,
2025-02-10,45.73,300.5,250,-4,1049.5,84.0,75.87,72.32,2.4509,491.5,5.7874,4828,1078.5,661.8,4.467,1170.0,4800.0,1115.0,1035,1045.7,1096.4,1460.0,32.21,-24.0,0.0,1190,1123.0,1190,91.79,1895.0
2025-02-11,46.13,296.6,-120,-5,1043.5,85.25,77.0,73.32,2.5146,484.0,5.7635,,,664.6,4.467,,,,1050,1061.1,1105.2,1450.0,33.74,-24.0,0.0,1200,1130.0,1190,93.02,
2025-02-12,45.66,294.1,200,-5,1027.75,85.75,75.18,71.37,2.452,490.25,5.7649,4875,1090.0,660.8,4.47,1175.0,4825.0,1135.0,1062,1066.2,1094.8,1500.0,34.49,-24.0,0.0,1220,1155.0,1200,93.43,1920.0
2025-02-13,46.25,292.7,430,-5,1030.0,87.25,75.02,71.29,2.4487,493.5,5.7669,4768,1069.5,658.6,4.453,1167.5,4810.0,1110.0,1079,1099.0,1114.4,1525.0,37.03,0.0,0.0,1190,1160.0,1220,91.63,1900.0
2025-02-14,46.07,295.9,-100,-8,1036.0,87.45,74.74,70.74,2.4618,496.25,5.7042,4725,1075.75,663.5,4.432,1177.5,4810.0,1112.5,1082,1097.2,1114.9,1535.0,38.54,24.0,0.0,1185,1190.0,1235,92.09,1900.0
2025-02-17,,,,,,,75.22,,,,5.713,4742,1069.75,,4.432,1165.0,4780.0,1115.0,1082,,,1625.0,40.75,36.0,24.0,1200,1178.0,1240,91.52,1865.0
2025-02-18,47.3,293.8,100,-9,1038.5,91.0,75.84,71.85,2.4406,502.0,5.6892,4694,1055.75,661.9,4.443,1145.0,4740.0,1107.5,1105,1108.9,1124.4,1600.0,41.62,36.0,24.0,1190,1185.0,1230,91.88,1850.0
2025-02-19,46.3,294.7,500,-4,1031.75,90.0,76.04,72.25,2.4565,497.5,5.7214,4848,1090.75,662.3,4.438,1167.5,4875.0,1140.0,1082,1097.9,1131.0,1660.0,40.08,36.0,24.0,1230,1207.0,1240,92.53,1885.0
2025-02-20,47.26,296.0,50,-9,1045.5,92.0,76.48,72.57,2.5034,498.0,5.7029,4816,1088.5,667.9,4.427,1170.0,4840.0,1137.5,1111,1125.7,1141.1,1660.0,37.99,60.0,36.0,1210,1192.0,1240,92.84,1890.0
2025-02-21,46.81,294.8,50,-8,1039.5,87.0,74.43,70.4,2.4323,491.25,5.732,4836,1094.75,667.8,4.416,1180.0,4860.0,1135.0,1098,1098.1,1131.2,1670.0,39.27,60.0,36.0,1240,1198.0,1250,92.8,1900.0
2025-02-24,45.7,291.8,500,-8,1029.0,84.0,74.78,70.7,2.4358,482.5,5.7785,4731,1073.5,647.9,4.408,1165.0,4805.0,1120.0,1079,1064.8,1117.7,1655.0,34.93,48.0,24.0,1260,1200.0,1230,90.66,1900.0
2025-02-25,45.44,293.8,250,-5,1031.25,83.0,73.02,68.93,2.3903,479.75,5.7396,4723,1068.25,646.3,4.42,1165.0,4800.0,1125.0,1073,1090.0,1101.0,1655.0,31.21,48.0,24.0,1260,1210.0,1240,91.2,1910.0
2025-02-26,44.97,293.4,-200,-5,1024.5,81.25,72.53,68.62,2.3443,478.25,5.8035,4728,1067.5,648.9,4.426,1165.0,4800.0,1120.0,1088,1079.6,1123.7,1650.0,34.94,48.0,-24.0,,,,88.96,1910.0
2025-02-27,44.75,290.9,350,-5,1022.75,81.5,74.04,70.35,2.3959,464.75,5.8401,4696,1056.5,642.2,4.441,1145.0,4730.0,1105.0,1077,1070.3,1074.8,1650.0,36.52,48.0,-24.0,1200,1170.0,1230,88.05,1880.0
2025-02-28,43.53,291.7,250,-4,1011.5,77.5,73.18,69.76,2.3549,453.5,5.8852,4729,1060.75,635.4,4.46,1155.0,4775.0,1120.0,1044,1043.5,1047.9,1650.0,32.35,0.0,-24.0,1190,1172.5,1230,88.92,1880.0
2025-03-03,42.9,290.1,,,998.25,76.0,71.62,68.37,2.2604,440.25,5.8852,4682,1048.25,631.4,4.464,1138.5,4750.0,1105.0,,1001.8,1023.8,1645.0,34.17,0.0,-24.0,1180,1140.0,1215,87.76,1860.0
2025-03-04,42.27,285.9,,,984.0,74.5,71.04,68.26,2.2872,436.0,5.8852,4600,1030.0,607.3,4.464,1123.5,4680.0,1090.0,,,,1645.0,33.92,0.0,0.0,1165,1112.0,1220,85.99,1850.0
2025-03-05,42.44,293.0,-100,2,997.75,78.5,69.3,66.31,2.2408,440.25,5.7394,4669,1053.25,618.5,4.427,1145.0,4735.0,1105.0,1006,979.7,1023.8,1645.0,35.69,0.0,0.0,1185,1112.0,1210,85.98,1860.0
2025-03-06,42.6,297.1,350,9,1014.0,81.0,69.46,66.36,2.2238,449.5,5.7639,4744,1072.5,620.7,4.425,1155.0,4795.0,1125.0,1006,994.3,1082.5,1650.0,31.44,0.0,0.0,1195,1120.0,1210,85.06,1885.0
2025-03-07,42.87,296.5,450,1,1010.25,79.0,70.36,67.04,2.216,455.25,5.7874,4870,1104.0,631.1,4.412,1185.0,4860.0,1145.0,1013,1012.4,1034.4,1690.0,32.96,0.0,0.0,1210,1105.0,1235,85.02,1935.0
2025-03-10,41.71,294.4,500,1,999.75,76.0,69.28,66.03,2.1799,458.75,5.8555,4776,1080.25,591.0,4.421,1175.0,4805.0,1130.0,983,997.8,1030.9,1625.0,31.19,0.0,0.0,1210,1105.0,1230,85.39,1920.0
2025-03-11,41.43,294.1,200,-4,997.75,77.0,69.56,66.25,2.1968,456.5,5.8103,4737,1072.5,576.9,4.41,1170.0,4820.0,1127.5,984,997.2,1012.6,1600.0,33.31,0.0,0.0,1190,1105.0,1220,84.29,1930.0
2025-03-12,41.18,292.4,150,-2,987.5,77.0,70.95,67.68,2.2063,448.75,5.7978,4759,1074.0,559.3,4.426,1170.0,4805.0,1132.5,994,1000.5,1024.7,1620.0,37.04,24.0,24.0,1195,1095.0,1220,84.9,1930.0
